Title, Author, Page/Location, Clippings
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 173, "In short: genes do not determine your destiny. They determine your areas of opportunity. As physician Gabor Mate notes, “Genes can predispose, but they don’t predetermine.”"
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 173, "The key is to direct your effort toward areas that both excite you and match your natural skills, to align your ambition with your ability."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 173, "The first place we will look for an answer is by understanding your personality."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 173, "genes are operating beneath the surface of every habit. Indeed, beneath the surface of every behavior."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 174, "“It is now at the point where we have stopped testing to see if traits have a genetic component because we literally can’t find a single one that isn’t influenced by our genes.”"
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 174, "The most proven scientific analysis of personality traits is known as the “Big Five,” which breaks them down into five spectrums of behavior."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 175, "oxytocin levels, a hormone that plays an important role in social bonding,"
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 175, "neuroticism tend to be anxious and worry more than others."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 175, "amygdala, the portion of the brain responsible for noticing threats."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 175, "more sensitive to negative cues in their environment are more likely to score high in neuroticism."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 175, "You don’t have to apologize for these differences or feel guilty about them, but you do have to work with them."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 175, "lower on conscientiousness, for example, will be less likely to be orderly by nature and may need to rely more heavily on environment design to stick with good habits."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 176, "You don’t have to build the habits everyone tells you to build. Choose the habit that best suits you, not the one that is most popular."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 176, "Pick the right habit and progress is easy. Pick the wrong habit and life is a struggle."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 177, "explore/exploit trade-off. In the beginning of a new activity, there should be a period of exploration."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 177, "The goal is to try out many possibilities, research a broad range of ideas, and cast a wide net."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 177, "If you are currently winning, you exploit, exploit, exploit. If you are currently losing, you continue to explore, explore, explore."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 177, "The optimal approach also depends on how much time you have."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 178, "Flow is the mental state you enter when you are so focused on the task at hand that the rest of the world fades away."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 178, "We all have limited time on this planet, and the truly great among us are the ones who not only work hard but also have the good fortune to be exposed to opportunities that favor us."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 179, "When you can’t win by being better, you can win by being different. By combining your skills, you reduce the level of competition, which makes it easier to stand out."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 179, "A great player creates a new game that favors their strengths and avoids their weaknesses. In college, I designed my own major,"
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 179, "A good player works hard to win the game everyone else is playing. A great player creates a new game that favors their strengths and avoids their weaknesses."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 179, "Specialization is a powerful way to overcome the “accident” of bad genetics."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 179, "Boiling water will soften a potato but harden an egg. You can’t control whether you’re a potato or an egg, but you can decide to play a game where it’s better to be hard or soft."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 180, "Once we realize our strengths, we know where to spend our time and energy. We know which types of opportunities to look for and which types of challenges to avoid."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 180, "People get so caught up in the fact that they have limits that they rarely exert the effort required to get close to them."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 182, "to maintain motivation and achieve peak levels of desire is to work on tasks of “just manageable difficulty.”"
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 183, "This is a challenge of just manageable difficulty and it is a prime example of the Goldilocks Rule."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 183, "In psychology research this is known as the Yerkes–Dodson law, which describes the optimal level of arousal as the midpoint between boredom and anxiety."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 183, "There were just enough victories to keep him motivated and just enough mistakes to keep him working hard."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 183, "These little improvements and new challenges keep you engaged. And if you hit the Goldilocks Zone just right, you can achieve a flow state."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 184, "Improvement requires a delicate balance. You need to regularly search for challenges that push you to your edge while continuing to make enough progress to stay motivated."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 184, "And boredom is perhaps the greatest villain on the quest for self-improvement."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 184, "“At some point it comes down to who can handle the boredom of training every day, doing the same lifts over and over and over.”"
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 185, "As a result, many of us get depressed when we lose focus or motivation because we think that successful people have some bottomless reserve of passion."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 185, "It’s easy to rationalize taking a day off because you’re in a good place."
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 185, "“Men desire novelty to such an extent that those who are doing well wish for a change as much as those who are doing badly.”"
"Atomic Habits Tiny Changes, Remarkable Results", James Clear, 185, "Each of these experiences offer continual elements of surprise. In psychology, this is known as a variable reward."
